# form	pos	lemma	sense	freq
ཚིག་འཇམ་པོ			6
ཚིག་འཕྲད			1
ཚིག་འཕྲོ			3
ཚིག་འབྱམས			2
ཚིག་འབྲུ			617
ཚིག་འབྲེལ			6
ཚིག་ཡུལ			
ཚིག་རིས			71
ཚིག་རོ			6
ཚིག་རྐང			422
ཚིག་རྒོལ་བ			
ཚིག་རྒྱག			
ཚིག་རྒྱན			155
ཚིག་རྩུབ			709
ཚིག་རྩོད			
ཚིག་ལེའུ	NOUN		23
ཚིག་ལོ			
ཚིག་ལོག			
ཚིག་ལྡན			7
ཚིག་ལྡབ			
ཚིག་ལྷག			
ཚིག་ལྷད			12
ཚིག་ལྷུག			22
ཚིག་ཤུགས			2
ཚིག་སྒྲུབ			33
ཚིག་སྡུད			40
ཚིག་སྣག			
ཚིག་སྦོམ་པོ			
ཚིག་སྦྱོར			85
ཚིགས			16533
ཚིགས་ཁེབས			
ཚིགས་ཅན			4
ཚིགས་ཕྲན			28
ཚིགས་བཅད			7182
ཚིགས་བཟང			
ཚིགས་མ	NOUN		118
ཚིགས་མཚམས			74
ཚིགས་ཟུག			
ཚིམ་པ	VERB		835
ཚིམ་བྱེད			339
ཚིམས་པ			92
ཚིར			39
ཚིར་ཚིར			
ཚིལ			1364
ཚིལ་ཁུ			
ཚིལ་ཆེན			92
ཚིལ་བུ			141
ཚིལ་རོ			
ཚིལ་རྨེན			
ཚིལ་སྣོན			
ཚིས			61
ཚུ་ཁ			
ཚུ་རི			4
ཚུ་རོལ			999
ཚུག			11
ཚུགས	VERB		2196
ཚུགས་ཁང			
ཚུགས་གཙང			
ཚུགས་ཆུང			1
ཚུགས་ཐུང			
ཚུགས་དལ			
ཚུགས་པ	VERB		782
ཚུགས་བྱད			
ཚུགས་ཚད			9
ཚུགས་ཡིག			
ཚུགས་རིང			1
ཚུགས་ཤིང			43
ཚུད	VERB		998
ཚུད་པ	VERB		700
ཚུན			1026
ཚུན་ཆད			2373
ཚུབ་མ			38
ཚུབ་མོ			
ཚུམས			9
ཚུར			46
ཚུར་དཀར			
ཚུར་ཕྱོགས			
ཚུར་ལེན			4
ཚུར་ལོག			3
ཚུར་ལོགས			
ཚུར་སྤྱོན			3
ཚུལ	NOUN		106863
ཚུལ་ཁྲིམས	NOUN		30725
ཚུལ་གཙང་བ			
ཚུལ་གཟོབ			
ཚུལ་བཅོས			7
ཚུལ་བཞིན			1428
ཚུལ་བྱད			10
ཚུལ་མཐུན			32
ཚུལ་མིན			388
ཚུལ་འཆོས			366
ཚུལ་ལྡན			122
ཚུལ་ཤིང			920
ཚུས			16
ཚེ	NOUN		182765
ཚེ་གང			
ཚེ་གཏོར			22
ཚེ་གཡོག			
ཚེ་གྲོགས			1
ཚེ་ཆང			279
ཚེ་ཆུ			2
ཚེ་ཐར			32
ཚེ་དབང			83
ཚེ་ཕྱིད་པ			
ཚེ་བཅུད			396
ཚེ་བཙོན			
ཚེ་བརྗེས་པ			
ཚེ་བརྟན			15
ཚེ་བསོད			9
ཚེ་བུམ			57
ཚེ་མ་ཕྱིད			
ཚེ་མི་བོན			
ཚེ་ཚད			934
ཚེ་ཚེ			
ཚེ་ཟད			41
ཚེ་འགུགས			210
ཚེ་འགྲོ			30
ཚེ་འཕོ་བ			
ཚེ་འབར			
ཚེ་རབས	NOUN		4743
ཚེ་རབས་ལས་རྩིས			
ཚེ་རིང			1200
ཚེ་རིང་པོ			
ཚེ་རིང་བ			
ཚེ་རིལ			452
ཚེ་རོགས			3
ཚེ་རྗེས་མ			
ཚེ་ལོ			327
ཚེ་ལྡན			2
ཚེ་ལྷ་མ			
ཚེ་སྐྲ			
ཚེ་སྒྲུབ			867
ཚེ་སྔ་མ			
ཚེ་སྔོན			
ཚེ་སྙིགས་མ			4
ཚེ་སྟོད			73
ཚེ་སྨད			29
ཚེ་སྨོན་གླིང			
ཚེ་སྲོག			557
ཚེག			148
ཚེག་ཁྱིམ			4
ཚེག་ཆོམ			2
ཚེག་ཐིག			
ཚེག་ཐུང			
ཚེག་དྲག			341
ཚེག་བར			1
ཚེག་རིང			
ཚེག་ཤད			
ཚེག་ཤིང			
ཚེགས			1848
ཚེགས་ལེན			1
ཚེབ			
ཚེམ་དྲུབ			2
ཚེམ་བུ			96
ཚེམ་བུ་བ			2
ཚེམ་ཚེམ			
ཚེམ་ཞུ			
ཚེམ་སྐུད			
ཚེམ་སྲུབ			
ཚེམ་སྲུབས			
ཚེམས			592
ཚེམས་ཤིང			18
ཚེར་ཐགས			
ཚེར་ཕུང			15
ཚེར་མ	NOUN		1110
ཚེར་མོ			2
ཚེར་འཛིན			
ཚེར་རྩང			
ཚེར་ལྷོག			
ཚེར་ཤིང			4
ཚེར་ཤུག			
ཚེར་སྔོན			
ཚེར་སྟར			
ཚེས			14163
ཚེས་ཁ			
ཚེས་གཏོར			
ཚེས་གཟའ			
ཚེས་གྲངས			2
ཚེས་ཆ			
ཚེས་ཆུ			
ཚེས་དགེ་བ			
ཚེས་པ			58
ཚེས་བཅུ	OTHER		1
ཚེས་བདག			
ཚེས་མགོ			
ཚེས་ཞག			
ཚེས་ཟླ			10
ཚེས་འཁྱུད			
ཚེས་འགོ			1
ཚེས་རྩིས			
ཚེས་ལོ			4
ཚེས་ལོངས			
ཚེས་ཤར			
ཚོ	DET		3295
ཚོ་ཁག			
ཚོ་དཔོན			
ཚོ་པ			
ཚོ་བ	OTHER		7
ཚོགས	NOUN		93042
ཚོགས་ཁང			364
ཚོགས་ཁུག			
ཚོགས་ཁྲོ			1
ཚོགས་གཏམ			
ཚོགས་གཏོར			407
ཚོགས་གནས			17
ཚོགས་གསོག			98
ཚོགས་གྲལ			182
ཚོགས་ཅན			84
ཚོགས་ཆུང			36
ཚོགས་ཆེན			210
ཚོགས་ཆོས			83
ཚོགས་པ	VERB		7624
ཚོགས་ཕོར			
ཚོགས་བདག			472
ཚོགས་བཟླུམས			1
ཚོགས་བཤད			78
ཚོགས་མཆོད			1837
ཚོགས་མི			3
ཚོགས་ཟངས			1
ཚོགས་འཁོར			2482
ཚོགས་འདུ	OTHER		18
ཚོགས་འཛོམས			
ཚོགས་རྫས			115
ཚོགས་ལངས			
ཚོགས་ལམ			2517
ཚོགས་ཤ			2
ཚོགས་སྒྲུབ			296
ཚོགས་སྤྱི			34
ཚོགས་སྦྱོར			637
ཚོང			811
ཚོང་ཁང			147
ཚོང་ཁེ			31
ཚོང་ཁྲ			
ཚོང་ཁྲལ			
ཚོང་ཁྲོམ			
ཚོང་གཡོག			
ཚོང་གུན			
ཚོང་གྲུ			
ཚོང་གྲོགས			7
ཚོང་ཆང			
ཚོང་ཆིངས			
ཚོང་ཉེས			7
ཚོང་དཔོན			2046
ཚོང་དུས			294
ཚོང་པ	NOUN		1665
ཚོང་ཕྲུག			13
ཚོང་བཀྲམ			
ཚོང་བདག			2
ཚོང་བྲིན			
ཚོང་ཚབ			
ཚོང་ཚོགས			
ཚོང་ཟོག			6
ཚོང་ཟོང			47
ཚོང་ཟླ			
ཚོང་འཁོས			
ཚོང་འགྲུལ			
ཚོང་འདུ་ས			
ཚོང་འདུས			465
ཚོང་ཡ			
ཚོང་ར			
ཚོང་རྒྱུག			
ཚོང་རྟགས			
ཚོང་རྡལ			76
ཚོང་རྩ			
ཚོང་རྩིས			
ཚོང་རྫས			3
ཚོང་ལམ			6
ཚོང་ལས			19
ཚོང་ལྷ			7
ཚོང་ཤག			
ཚོང་སྐད			
ཚོང་སྐུར			
ཚོང་སྒར			
ཚོང་སྒྱུར			1
ཚོང་སྤོགས			28
ཚོང་སྦྲེལ			
ཚོང་སྲང			1
ཚོང་སློག			
ཚོངས			15
ཚོད			5312
ཚོད་ཉུལ			1
ཚོད་དཔག			2
ཚོད་བརྒལ			
ཚོད་བཤད			
ཚོད་མ			356
ཚོད་ཚོད			8
ཚོད་ཞོལ			
ཚོད་ཟིན་པ			2
ཚོད་འཛིན			14
ཚོད་རྩིས			1
ཚོད་ལེན་པ			
ཚོད་ལོངས			
ཚོད་ཤེས་པ			4
ཚོད་སྡོར			
ཚོན			6279
ཚོན་ཀོང			
ཚོན་ཁྲ			2
ཚོན་གདན			2
ཚོན་ཅན			84
ཚོན་ཆེན			44
ཚོན་དམར			13
ཚོན་པིར			
ཚོན་པོ			29
ཚོན་བྲིས			
ཚོན་མདངས			2
ཚོན་མདོག			2
ཚོན་མན			
ཚོན་རྩི			340
ཚོན་ལས			7
ཚོན་ལྗང			5
ཚོམ་པ			7
ཚོམ་བུ			3215
ཚོམ་མེ་བ			
ཚོམས			751
ཚོམས་ཁང			
ཚོམས་ཆེན			25
ཚོམས་ཇ			
ཚོར་ངད			
ཚོར་བ	VERB		21361
ཚོར་སྐྱེན			
ཚོལ	VERB		2168
ཚོས			724
ཚོས་ཁུ			5
ཚོས་གདན			
ཚོས་གཞི			1
ཚོས་གསར			
ཚོས་ཆེན			6
ཚོས་ཉེས			
ཚོས་ཐེབས			
ཚོས་པ	VERB		138
ཚོས་བཅད			
ཚོས་བྱི་བ			
ཚོས་བྱེད			4
ཚོས་མ			48
ཚོས་མདོག			1
ཚོས་ཟ་བ			
ཚོས་འགྲིབ			
ཚོས་རྒྱུག			
ཚོས་རྟ			
ཚོས་རྟགས			
ཚོས་སར			
ཚོས་སྣག			
ཚྭ			4580
ཚྭ་ཁ་ལྷོ			
ཚྭ་ཁང			2
ཚྭ་ཁུག			
ཚྭ་དུགས			
ཚྭ་མཚོ			
ཚྭ་ཚོང			
ཚྭ་ཚོད			
ཚྭ་ཚྭ			
ཚྭ་རྭ			
ཚྭ་ཤོ			
ཚྭ་སྒོ			
ཛ			2779
ཛ་ཏ་རི			
ཛ་དྲག			2
ཛ་བ			100
ཛ་བོ་ཤིང			
ཛ་བྷི་ར			
ཛ་འཕྲུ			
ཛ་ཡ			48
ཛ་རག			
ཛ་རེ་ཛོ་རེ			
ཛ་རྟགས			
ཛ་ལག			
ཛ་ལང			3
ཛ་ལྷག			
ཛ་སག			3
ཛར་ཛར			
ཛར་ཛོར			
ཛར་རེ་བ			
ཛཱ་ཏི			183
ཛཱ་ཏྲི་ཀ			
ཛཱཔཱ			
ཛི་ན་མི་ཏྲ	PROPN		406
ཛོ་ཀི			89
ཝ	NOUN		2388
ཝ་ཁ			13
ཝ་ཁུང			
ཝ་ཁུར			
ཝ་ཁྱུ			
ཝ་གདོང			20
ཝ་གྲོ་གྲོ			
ཝ་གློ			
ཝ་ཆུ			2
ཝ་ཏ			10
ཝ་ཏི			30
ཝ་ནག			
ཝ་ཕྱེད			
ཝ་ཕྲུག			
ཝ་བཏགས			1
ཝ་མཆུ			2
ཝ་མོ			106
ཝ་ཚང			
ཝ་ཞག			
ཝ་ཞྭ			3
ཝ་ཟུར			
ཝ་འཁྱིལ			
ཝ་འཁྱུག			
ཝ་འཕྱང			
ཝ་ཡེ			
ཝ་རུ་ཎ			8
ཝ་རྒྱ			
ཝ་ལ			59
ཝ་ལུང			3
ཝ་ལེ			24
ཝ་ལེ་ཝལ་ལེ			
ཝ་ལྡེམ			
ཝ་ལྤགས			3
ཝ་ཤུར			
ཝ་ཤུལ			7
ཝ་ས			6
ཝ་སྐད			13
ཝ་སྐོར			
ཝ་སྐྱེས			11
ཝ་སྙིང			
ཝ་སློག			
ཝང			427
ཝང་གུང			
ཝང་མོ			1
ཝང་ཙུན			
ཝང་ལེ་མོ			
ཝང་ལོང			29
ཝར་ཏི་ཀ			
ཝརྟུ			11
ཝལ་གྱིས			219
ཝལ་ཝལ			36
ཝལ་ལེ			23
ཝེན་ཚེག			
ཝེར་མ	PROPN		14
ཝཾ་ཤེ			13
ཞ			253
ཞ་གི་ཞི་གི			
ཞ་ཆག			
ཞ་ཉེ			14
ཞ་ཉེ་སྐྱེས			
ཞ་ཐུལ			1
ཞ་ནེ			
ཞ་བ			76
ཞ་བོ			45
ཞ་ཞ			1
ཞ་ཞི			
ཞ་འཐེང			2
ཞ་ར			
ཞ་རིལ			
ཞ་རྡོ			
ཞ་ལ			1
ཞ་ལུ			85
ཞ་ལུ་པ			9
ཞ་ལུ་སྐྱེས			
ཞ་སྐུད			
ཞ་སྒྲེ			1
ཞ་སྡེ			
ཞ་སྨྱུག			
ཞག			23695
ཞག་ཀག			
ཞག་ཀེག			
ཞག་གྲངས			1
ཞག་ཆེན			8
ཞག་ཐུབ་པ			
ཞག་པ			26
ཞག་པར			
ཞག་པོ			
ཞག་བླུག			
ཞག་མ			13
ཞག་མལ			1
ཞག་ཚི			
ཞག་ཚིལ			1
ཞག་ཞིག			
ཞག་འགའ			
ཞག་འཕུལ			
ཞག་རྒྱགས			
ཞག་རྟིང་མ			
ཞག་རྩི			
ཞག་ལེན			
ཞག་ལོན			
ཞག་ལྡན			
ཞག་ས			
ཞག་སྐག			
ཞག་སྡོད			4
ཞགས་གྲོལ			
ཞགས་ཐག			2
ཞགས་པ	NOUN		5102
ཞང			667
ཞང་གོ			
ཞང་ཉེ			
ཞང་དབོན			9
ཞང་པོ	NOUN		239
ཞང་བློན			4
ཞང་ཚན			9
ཞང་ཞུང			185
ཞང་ལགས			
ཞང་ལྕམ			8
ཞད			91
ཞན་ཆ			
ཞན་པ	VERB		480
ཞབས	NOUN		34680
ཞབས་ཀྱུ			238
ཞབས་གདུབ			152
ཞབས་གཞས			
ཞབས་གྲས			4
ཞབས་གླ			
ཞབས་ཏོག	NOUN		2384
ཞབས་ཏོག་པ			23
ཞབས་ཏོག་རྣམ་གསུམ			
ཞབས་ཐོག			16
ཞབས་དྲུང			1
ཞབས་པད			1135
ཞབས་ཕྱག			19
ཞབས་ཕྱགས			
ཞབས་ཕྱི			22
ཞབས་བཀྱག			
ཞབས་བརྟན			185
ཞབས་བསིལ			228
ཞབས་བསྐུལ			3
ཞབས་བྲོ			5
ཞབས་མ			6
ཞབས་ཟུར			2
ཞབས་འགྲེད			
ཞབས་འདེགས			110
ཞབས་འདྲེད			
ཞབས་འདྲེན			51
ཞབས་འཕེན			
ཞབས་འབམ			2
ཞབས་འབྲང			2
ཞབས་འབྲིང			752
ཞབས་ར			
ཞབས་རྒྱན			
ཞབས་རྗེན་པ			3
ཞབས་རྗེས			213
ཞབས་རྙོངས་པ			
ཞབས་རྟེན			18
ཞབས་རྡོལ་བ			
ཞབས་ལྷམ			4
ཞབས་ཤོག			
ཞབས་སྐྱེས			
ཞབས་སྟེགས			68
ཞབས་སྡོད་པ			
ཞམ་ཆུ			
ཞམ་ཞམ			
ཞམ་ཞོམ			
ཞམ་རིང			27
ཞར			4620
ཞར་བ			163
ཞར་བྱུང			9
ཞར་ཞོར			1
ཞར་འཕེན			
ཞར་ལྟ			
ཞལ			62645
ཞལ་ཀྱལ			8
ཞལ་ཁེབས			64
ཞལ་ཁྱིམ			2
ཞལ་ཁྲིད			1
ཞལ་གཅོད			1
ཞལ་གདམས			1550
ཞལ་གཟིགས			363
ཞལ་གཡོགས			4
ཞལ་གསེར			11
ཞལ་གསོ			3
ཞལ་གྱེས			
ཞལ་གྲངས			20
ཞལ་ངོ	OTHER		196
ཞལ་ཅེ			16
ཞལ་ཆད			1
ཞལ་ཆེམས			332
ཞལ་ཆོར			
ཞལ་ཏ	NOUN		874
ཞལ་ཏ་མ			9
ཞལ་ཏོག			
ཞལ་ཐང			76
ཞལ་དཀར			35
ཞལ་དཀྱིལ			37
ཞལ་དངོས			134
ཞལ་དཔོན			
ཞལ་བ	NOUN		97
ཞལ་བཀོད			151
ཞལ་བཀྱག			
ཞལ་བཅོས			
ཞལ་བདག			7
ཞལ་བཞུགས			8
ཞལ་བཞེས			1259
ཞལ་བཟེད			
ཞལ་བརྒྱ			
ཞལ་བརྡ			2
ཞལ་བཤུས			59
ཞལ་བསིལ			44
ཞལ་བསྲོ			5
ཞལ་བྱང་བ			
ཞལ་མཁན			9
ཞལ་མཆུ			5
ཞལ་མཇལ			4
ཞལ་མཐུན			1
ཞལ་མདངས			18
ཞལ་ཚུས			2
ཞལ་ཚོམ			5
ཞལ་ཞལ་བྱས			
ཞལ་ཞོལ			
ཞལ་ཟས			4397
ཞལ་འཆེས			2
ཞལ་འཇམ			
ཞལ་འདེབས			18
ཞལ་འདོན			129
ཞལ་འཕངས			11
ཞལ་འབག			8
ཞལ་འབྱེད་པ			
ཞལ་འཚུས			
ཞལ་འཛོམས			3
ཞལ་ཡམ			
ཞལ་རས	NOUN		308
ཞལ་རུབ			
ཞལ་རོག			3
ཞལ་རྒྱན			14
ཞལ་རྒྱས			46
ཞལ་རྒྱུག			
ཞལ་རྒྱུན			77
ཞལ་རྦད			
ཞལ་རྫུན			2
ཞལ་ལ			5
ཞལ་ལག			2
ཞལ་ལུ			3
ཞལ་ལུང			529
ཞལ་ལྕེ	NOUN		55
ཞལ་ལྕེ་བ			1
ཞལ་ཤེས			206
ཞལ་ཤོབ			5
ཞལ་སྐྱིན			21
ཞལ་སྐྱུག			
ཞལ་སྐྱེམས			15
ཞལ་སྔ	NOUN		3897
ཞལ་སློབ			104
ཞི་གཉིས			59
ཞི་གནས			6230
ཞི་ཆོས			24
ཞི་དཔོན			
ཞི་དུལ			56
ཞི་དྲག			470
ཞི་བ	VERB		16463
ཞི་བ་འཚོ	PROPN		131
ཞི་བ་ལྷ	PROPN		35
ཞི་བ་སྙིང་པོ			
ཞི་བདེ	OTHER		71
ཞི་བྱེད			1278
ཞི་བྱེད་ཀྱི་སྨན			
ཞི་མི			31
ཞི་མོ			1
ཞི་འཇགས			2
ཞི་འཇམ			3
ཞི་འཚོལ			4
ཞི་འཛིན་པ			
ཞི་ལུ	OTHER		1
ཞི་ལྷག			537
ཞི་སྦྱོང་གཉིས			
ཞིག་གསོ			
ཞིག་པ	VERB		2918
ཞིག་པོ	PROPN		138
ཞིག་རལ			1
ཞིང་ཁ			2
ཞིང་ཁམས			9419
ཞིང་ཁྲལ			
ཞིང་ག			
ཞིང་གཉེར			
ཞིང་གཤིན་པོ			
ཞིང་གཤེགས			4
ཞིང་གྲོང			
ཞིང་གླ			
ཞིང་ཆས			
ཞིང་ཆུ			
ཞིང་ཆུ་མ			
ཞིང་ཆེན			141
ཞིང་ཐ་ཆད			
ཞིང་དཔྱ			
ཞིང་དུད			
ཞིང་པ	NOUN		247
ཞིང་ཕྲུ			
ཞིང་བགེགས			
ཞིང་བདག			
ཞིང་བཟང			3
ཞིང་བརྗེ་བ			
ཞིང་བོགས			
ཞིང་མཆོག			100
ཞིང་མཚམས			
ཞིང་མིག			
ཞིང་མུ			4
ཞིང་ཚན			
ཞིང་ཚིགས			2
ཞིང་འདེབས			
ཞིང་འབུ			
ཞིང་ཡན			
ཞིང་ཡུར			
ཞིང་ར			2
ཞིང་རིན			4
ཞིང་རེངས			
ཞིང་རྒོད			
ཞིང་ལས			22
ཞིང་ལྤགས			97
ཞིང་ལྷ			3
ཞིང་ས			443
ཞིང་སྐལ			1
ཞིང་སྐྱོང			2164
ཞིང་སྡེ			
ཞིང་སྨན			
ཞིབ་ཁུག			
ཞིབ་གཅོད			
ཞིབ་གཟིགས			2
ཞིབ་ཆ			56
ཞིབ་ཏིག			8
ཞིབ་ཐལ			
ཞིབ་དཔྱོད			12
ཞིབ་པ	VERB		196
ཞིབ་ཕོར			
ཞིབ་ཕྲ			1
ཞིབ་བཤེར			
ཞིབ་བསྡུར			
ཞིབ་མ			
ཞིབ་མོ			124
ཞིབ་མྱུལ			
ཞིབ་ཚགས			3
ཞིབ་འགྲེལ			1
ཞིབ་འཇུག			7
ཞིབ་འཐག			
ཞིབ་འཐེམས			
ཞིབ་འདྲོང			
ཞིབ་རྒྱས			207
ཞིབ་རྡུང			
ཞིབ་རྩིང			
ཞིབ་རྩིས			6
ཞིབ་རྩོད			
ཞིབ་ལྟ			
ཞིབ་ལྷིང			
ཞིབ་ལྷུག			
ཞིམ་ཐིག			2
ཞིམ་ཐིག་ལེ			1
ཞིམ་པ	NOUN		753
ཞིམ་པོ	ADJ		693
ཞིམ་བུ			19
ཞིམ་ལྟོ			4
ཞིམ་ཤིང			
ཞུ	VERB		14265
ཞུ་ཁྲ			
ཞུ་གཏུག			
ཞུ་གསོལ			13
ཞུ་ངོ			1
ཞུ་ངོ་བྱེད་པ			
ཞུ་ཆག			
ཞུ་ཆས			
ཞུ་ཆེན			848
ཞུ་དག			5
ཞུ་དོན			160
ཞུ་ཕོད་ཆེ་བ			
ཞུ་བ	VERB		9486
ཞུ་བཤེར			
ཞུ་མཁན			88
ཞུ་མཆིད			20
ཞུ་མར			1
ཞུ་འདེགས			
ཞུ་འཕྲིན			27
ཞུ་འབུལ			74
ཞུ་འབོད			
ཞུ་འབོད་པ			
ཞུ་ཡིག			166
ཞུ་རལ			
ཞུ་རུ་མཚོ			
ཞུ་རྒྱ			1
ཞུ་རྗེས			7
ཞུ་རྗེས་ན			
ཞུ་རྟེན			59
ཞུ་ལན			27
ཞུ་ལུབ			
ཞུ་ལེན་པ			
ཞུ་ལོག			
ཞུ་ལྡེབ			
ཞུ་ཤོག			2
ཞུ་སྣ			13
ཞུ་སྦྱོར་ཕྱི་མ			
ཞུ་སྦྱོར་སྔ་མ			
ཞུ་སློག			
ཞུ་ཧམ			
ཞུགས	VERB		26959
ཞུགས་ཏོག			
ཞུགས་མར			3
ཞུགས་མེ			1
ཞུགས་འབུལ			3
ཞུགས་ལམ			70
ཞུགས་ལིང			4
ཞུགས་ཤིང			18
ཞུང་ཟུང			
ཞུད་ཐག			
ཞུད་པ			25
ཞུད་མ			
ཞུད་འཁལ			
ཞུད་འོག			
ཞུན་གཟུང			
ཞུན་ཐར			20
ཞུན་ཐིགས			45
ཞུན་མ			138
ཞུན་མར			293
ཞུབ་ཅན			50
ཞུབ་པ			
ཞུམ་པ	VERB		1206
ཞུམ་བུ			5
ཞུམ་ཞུམ			2
ཞུམ་རྟགས			
ཞུམ་སྐད			
ཞུར			5
ཞུལ་བ			
ཞུལ་ཞུལ			1
ཞུས	VERB		6404
ཞུས་ངོ			
ཞུས་དག	NOUN		293
ཞུས་པ	VERB		4229
ཞུས་འཁྲོལ			
ཞེ			101021
ཞེ་ཁྲེལ			12
ཞེ་གཅིག			3
ཞེ་གྱོང			
ཞེ་ངན			3
ཞེ་ནད			1
ཞེ་བཞག			3
ཞེ་བརྩོན			
ཞེ་བསྔགས			
ཞེ་མཐུན			
ཞེ་མནའ			6
ཞེ་མཚེར			
ཞེ་མེར			
ཞེ་ཚིག			
ཞེ་ཚིམ			
ཞེ་ཟོན			1
ཞེ་འཁུ			
ཞེ་འདོད			291
ཞེ་འཛིན			7
ཞེ་རུས			1
ཞེ་རྒོད			
ཞེ་རྩ			
ཞེ་རྩིས			4
ཞེ་རྩུབ			
ཞེ་ལྷོད			
ཞེ་ས	OTHER		220
ཞེ་སུན			5
ཞེ་སྙོམས			
ཞེ་སྡང			15312
ཞེང་ཁ			3
ཞེང་ག			
ཞེང་དཀྱུས			
ཞེད་པ			5
ཞེད་པོ			1
ཞེད་སྣང			5
ཞེན་ཁ			
ཞེན་ཆགས			217
ཞེན་དོན			406
ཞེན་པ	VERB		10483
ཞེན་འཁྲིས			45
ཞེན་འཛིན			259
ཞེན་ཡུལ			452
ཞེན་རིག			13
ཞེར་འདེབས			1
ཞོ			3016
ཞོ་ཁ			18
ཞོ་གྲོད			1
ཞོ་ཅན			10
ཞོ་ཆ			3
ཞོ་དཔྱང			
ཞོ་བླུག			
ཞོ་མངར			
ཞོ་འགྱེད			1
ཞོ་འཐུང			24
ཞོ་འབྲས			4
ཞོ་རལ			
ཞོ་རྟ			
ཞོ་རྩབས			2
ཞོ་རྩི			2
ཞོ་ཤ			100
ཞོ་ཤ་གསུམ			
ཞོ་ཤ་བཞི			
ཞོ་ཤས་འཚོ་བ			
ཞོ་སྐ་བ			
ཞོ་སྐྱ			
ཞོ་སྐྱེད			
ཞོ་སྐྱེས			
ཞོ་སྟོན			
ཞོ་སྤྲིས			
ཞོ་སྲུང་བྱེད			
ཞོག	VERB		2090
ཞོག་ཁོག			
ཞོག་མ			
ཞོགས	VERB		139
ཞོགས་ཀ	OTHER		
ཞོགས་ཇ			2
ཞོགས་ཉུག			
ཞོགས་པ	VERB		43
ཞོགས་མ			12
ཞོགས་འུར			
ཞོད			29
ཞོད་ཀྱི་གེགས			
ཞོད་ཆར			
ཞོད་ཆུ			
ཞོད་འཇགས			1
ཞོད་སྐྱོན			
ཞོན	VERB		1534
ཞོན་པ	VERB		909
ཞོན་སྟེགས			
ཞོམ་པ			49
ཞོར			538
ཞོར་ཁྲིད			
ཞོར་བཙུགས			
ཞོར་ཟས			
ཞོར་འཛིན			
ཞོར་ལས			
ཞོར་སྐྱོང			
ཞོར་སྐྱོན			
ཞོལ			142
ཞོལ་ཁང			5
ཞོལ་གཉེར			
ཞོལ་གཡག			8
ཞོལ་ཆེན			11
ཞོལ་པ			
ཞོལ་པོ			3
ཞོལ་ཕོ			1
ཞོལ་མོ			7
ཞོལ་ཞོལ			
ཞོས			36
ཞྭ་གོས			23
ཞྭ་ཏོག			
ཞྭ་ཐེབ			10
ཞྭ་དཀར			5
ཞྭ་དམར			89
ཞྭ་དམར་པ			7
ཞྭ་ནག			59
ཞྭ་པར			
ཞྭ་མོ			42
ཞྭ་ཙོག			
ཞྭ་ཟེ			
ཞྭ་ཟླུམ			
ཞྭ་འབོག			
ཞྭ་རྣ་རིང			
ཞྭ་རྨོག			
ཞྭ་སེར			5
ཞྭ་སེར་བ			
ཞྭ་སྟེགས			
ཞྭ་སྣེ			
ཟ	VERB		6689
ཟ་ཁང			2
ཟ་ཁུ			11
ཟ་གྲི			
ཟ་གྲོགས			
ཟ་ཆེ་བ			
ཟ་ཉལ			76
ཟ་ཉེས			
ཟ་ཉེས་པ			2
ཟ་ཐང			14
ཟ་ཐུར			
ཟ་ཕ			
ཟ་ཕོད་པ			
ཟ་ཕྲུག			20
ཟ་བ	VERB		6144
ཟ་བཅུད			
ཟ་བབས			
ཟ་བསོད			1
ཟ་བེད			
ཟ་བེར་བ			
ཟ་བྱེད			572
ཟ་མ	NOUN		701
ཟ་མ་ཏོག			676
ཟ་མ་མོ	OTHER		90
ཟ་ཚན			
ཟ་ཚོད			17
ཟ་ཟི			35
ཟ་འགྲམ			31
ཟ་འདྲེ			165
ཟ་འཕྲུག			11
ཟ་འཕྲོ			13
ཟ་འབྲུ			
ཟ་འོག			490
ཟ་ཡོན			
ཟ་རུ			5
ཟ་རྐང			3
ཟ་རྐོང			1
ཟ་རྒྱན			6
ཟ་རྔམ			
ཟ་ལུང			2
ཟ་ཤེད			
ཟ་སྐལ			15
ཟ་སྒོ			1
ཟ་སྙད			
ཟ་ཧམ			
ཟ་ཧོར			453
ཟག			1426
ཟག་པ			10650
ཟག་ཕུང			2
ཟག་བཅས			4072
ཟག་བདེ			1
ཟག་བྱེད			79
ཟག་མགོ			
ཟག་མེད			9360
ཟག་ཟད			204
ཟག་ཟོག			
ཟག་རྫས			88
ཟགས་པ			56
ཟང་ཐལ			1238
ཟང་མ			33
ཟང་ཟིང			3263
ཟང་ཡག			54
ཟང་རྐྱང			
ཟངས			5467
ཟངས་ཁོག			
ཟངས་ཁོལ			
ཟངས་ཁྲབ			30
ཟངས་ཁྲོ			
ཟངས་གཏེར			
ཟངས་གཡའ			
ཟངས་གྲི			93
ཟངས་གླིང			61
ཟངས་ཆུང			5
ཟངས་ཏིག			
ཟངས་ཏེལ			
ཟངས་ཐལ			9
ཟངས་དཀར			33
ཟངས་དམར			21
ཟངས་དུང			69
ཟངས་དྲེག			
ཟངས་བན			
ཟངས་བུམ			28
ཟངས་མ			20
ཟངས་མཁན			1
ཟངས་མགར			1
ཟངས་མཆོག			
ཟངས་མདོག			40
ཟངས་མིག			1
ཟངས་ཚགས			1
ཟངས་ཞུན			15
